Date,Product Name,Units Sold,Revenue,Inventory Level,Category,Region
2024-10-16,Laptop Pro,6,6771.16,39,Electronics,West
2024-10-16,Yoga Mat,2,70.77,43,Health,South
2024-10-16,Running Shoes,5,594.77,66,Apparel,East
2024-10-16,Multivitamins,9,216.86,152,Health,North
2024-10-16,Ergonomic Chair,3,700.34,39,Furniture,East
2024-10-16,Running Shoes,3,355.38,47,Apparel,North
2024-10-16,Protein Powder,11,456.26,120,Health,South
2024-10-16,Protein Powder,9,389.88,116,Health,South
2024-10-16,SmartPhone X,7,5181.77,51,Electronics,North
2024-10-16,Coffee Table,10,1869.81,14,Furniture,West
2024-10-17,Office Desk,1,339.16,12,Furniture,West
2024-10-17,Laptop Pro,11,13631.66,35,Electronics,South
2024-10-17,Protein Powder,10,411.48,132,Health,West
2024-10-17,Ergonomic Chair,3,735.45,35,Furniture,North
2024-10-17,Office Desk,7,2308.14,10,Furniture,Central
2024-10-17,Designer Jeans,5,459.32,73,Apparel,South
2024-10-17,Office Desk,1,382.02,25,Furniture,East
2024-10-17,Designer Jeans,6,537.59,80,Apparel,North
2024-10-17,Winter Jacket,3,489.24,55,Apparel,East
2024-10-17,Yoga Mat,5,186.48,42,Health,East
2024-10-17,Winter Jacket,15,2411.68,57,Apparel,North
2024-10-17,Designer Jeans,1,82.59,67,Apparel,Central
2024-10-17,Laptop Pro,5,5658.4,24,Electronics,North
2024-10-17,Protein Powder,7,299.41,128,Health,South
2024-10-17,Designer Jeans,2,184.3,89,Apparel,East
2024-10-17,Designer Jeans,11,962.07,69,Apparel,South
2024-10-17,Yoga Mat,9,303.0,58,Health,West
2024-10-17,Multivitamins,7,177.37,154,Health,West
2024-10-17,Protein Powder,10,406.66,124,Health,South
2024-10-17,Running Shoes,1,121.01,68,Apparel,Central
2024-10-17,Winter Jacket,15,2371.29,47,Apparel,West
2024-10-17,Winter Jacket,27,4271.47,39,Apparel,East
2024-10-17,Wireless Earbuds,1,160.96,87,Electronics,South
2024-10-17,Office Desk,1,367.76,12,Furniture,West
2024-10-17,Office Desk,10,3309.85,36,Furniture,Central
2024-10-17,Ergonomic Chair,10,2690.06,43,Furniture,South
2024-10-17,Ergonomic Chair,10,2477.29,20,Furniture,South
2024-10-17,Wireless Earbuds,3,414.13,70,Electronics,South
2024-10-18,Ergonomic Chair,2,515.18,40,Furniture,North
2024-10-18,Multivitamins,7,174.03,172,Health,South
2024-10-18,Office Desk,9,3214.32,30,Furniture,East
2024-10-18,Winter Jacket,3,474.78,31,Apparel,North
2024-10-18,Protein Powder,3,123.91,117,Health,South
2024-10-18,Wireless Earbuds,3,465.27,81,Electronics,North
2024-10-18,Laptop Pro,5,6385.63,42,Electronics,West
2024-10-18,Running Shoes,11,1286.66,52,Apparel,West
2024-10-18,Protein Powder,3,112.66,110,Health,Central
2024-10-18,Wireless Earbuds,11,1797.8,73,Electronics,West
2024-10-18,Multivitamins,9,236.83,143,Health,South
2024-10-18,SmartPhone X,6,4836.81,61,Electronics,North
2024-10-18,Coffee Table,11,1918.99,32,Furniture,South
2024-10-18,Ergonomic Chair,5,1271.15,19,Furniture,North
2024-10-18,Wireless Earbuds,5,820.98,92,Electronics,West
2024-10-18,Yoga Mat,3,96.24,42,Health,South
2024-10-18,Wireless Earbuds,2,312.48,71,Electronics,South
2024-10-19,SmartPhone X,2,1637.29,38,Electronics,East
2024-10-19,Wireless Earbuds,7,1009.74,77,Electronics,West
2024-10-19,Yoga Mat,3,104.01,58,Health,West
2024-10-19,Laptop Pro,6,6637.67,30,Electronics,West
2024-10-19,SmartPhone X,2,1710.11,63,Electronics,North
2024-10-19,Wireless Earbuds,5,745.59,79,Electronics,West
2024-10-19,Running Shoes,7,773.34,61,Apparel,South
2024-10-19,SmartPhone X,6,5104.09,41,Electronics,South
2024-10-19,Ergonomic Chair,3,688.31,32,Furniture,West
2024-10-19,Laptop Pro,6,7901.02,31,Electronics,South
2024-10-19,Yoga Mat,10,352.52,48,Health,West
2024-10-19,Multivitamins,5,132.2,164,Health,East
2024-10-19,Wireless Earbuds,11,1518.37,85,Electronics,East
2024-10-19,Yoga Mat,7,261.97,50,Health,East
2024-10-19,Ergonomic Chair,1,261.42,24,Furniture,North
2024-10-20,Ergonomic Chair,5,1228.42,26,Furniture,Central
2024-10-20,Laptop Pro,6,6850.88,48,Electronics,North
2024-10-20,Laptop Pro,9,11476.09,42,Electronics,East
2024-10-20,Protein Powder,3,121.96,114,Health,West
2024-10-20,Wireless Earbuds,10,1549.77,95,Electronics,West
2024-10-20,Winter Jacket,3,437.44,42,Apparel,East
2024-10-20,Winter Jacket,27,4595.37,39,Apparel,East
2024-10-20,Multivitamins,3,72.74,170,Health,East
2024-10-20,Office Desk,7,2269.06,11,Furniture,South
2024-10-20,Multivitamins,7,190.86,148,Health,Central
2024-10-20,Yoga Mat,6,209.48,37,Health,South
2024-10-21,Office Desk,5,1600.16,19,Furniture,East
2024-10-21,Running Shoes,10,1283.07,55,Apparel,South
2024-10-21,SmartPhone X,9,6956.01,56,Electronics,East
2024-10-21,Designer Jeans,3,275.6,82,Apparel,North
2024-10-21,Winter Jacket,33,5617.36,43,Apparel,East
2024-10-21,Coffee Table,1,194.98,26,Furniture,West
2024-10-21,Multivitamins,11,257.98,162,Health,West
2024-10-21,Running Shoes,7,794.59,68,Apparel,East
2024-10-21,Laptop Pro,11,12107.38,39,Electronics,East
2024-10-21,Laptop Pro,3,3520.11,37,Electronics,East
2024-10-21,Wireless Earbuds,5,738.66,86,Electronics,Central
2024-10-21,Designer Jeans,11,1008.21,84,Apparel,West
2024-10-21,Coffee Table,11,1899.52,28,Furniture,East
2024-10-21,Yoga Mat,10,343.48,54,Health,North
2024-10-21,Ergonomic Chair,6,1540.6,33,Furniture,East
2024-10-21,Wireless Earbuds,9,1262.37,84,Electronics,North
2024-10-21,Laptop Pro,7,8904.83,25,Electronics,East
2024-10-21,SmartPhone X,2,1586.69,41,Electronics,North
2024-10-21,Winter Jacket,33,5204.0,29,Apparel,North
2024-10-21,Designer Jeans,5,482.52,91,Apparel,North
2024-10-21,Coffee Table,3,552.72,18,Furniture,East
2024-10-21,Protein Powder,10,365.99,115,Health,West
2024-10-21,Running Shoes,7,909.4,53,Apparel,East
2024-10-21,Laptop Pro,9,10922.46,35,Electronics,North
2024-10-21,Protein Powder,9,393.58,116,Health,East
2024-10-21,Running Shoes,3,374.05,70,Apparel,West
2024-10-22,Office Desk,9,3169.67,25,Furniture,West
2024-10-22,Protein Powder,7,299.57,131,Health,South
2024-10-22,Coffee Table,9,1460.07,21,Furniture,West
2024-10-22,Coffee Table,9,1684.91,31,Furniture,West
2024-10-22,Yoga Mat,5,171.73,43,Health,North
2024-10-22,Running Shoes,6,716.29,53,Apparel,West
2024-10-22,Protein Powder,3,113.24,111,Health,North
2024-10-22,Protein Powder,1,41.2,107,Health,South
2024-10-22,Laptop Pro,2,2432.15,36,Electronics,East
2024-10-22,Yoga Mat,3,105.52,60,Health,East
2024-10-22,Ergonomic Chair,7,1749.94,27,Furniture,East
2024-10-22,Laptop Pro,11,12771.22,31,Electronics,Central
2024-10-22,Designer Jeans,9,828.86,86,Apparel,West
2024-10-22,Coffee Table,9,1620.33,9,Furniture,North
2024-10-22,Coffee Table,3,569.27,19,Furniture,Central
2024-10-22,Yoga Mat,3,106.95,35,Health,South
2024-10-23,SmartPhone X,5,4176.71,48,Electronics,Central
2024-10-23,Wireless Earbuds,5,700.05,95,Electronics,Central
2024-10-23,Multivitamins,11,269.04,161,Health,West
2024-10-23,Protein Powder,2,80.97,116,Health,South
2024-10-23,Designer Jeans,5,437.71,73,Apparel,South
2024-10-23,Multivitamins,5,112.5,147,Health,North
2024-10-23,Multivitamins,9,202.94,151,Health,East
2024-10-23,Wireless Earbuds,3,407.67,82,Electronics,North
2024-10-23,Winter Jacket,30,4715.81,48,Apparel,West
2024-10-23,Designer Jeans,3,253.74,91,Apparel,East
2024-10-23,SmartPhone X,6,4337.67,49,Electronics,West
2024-10-23,Designer Jeans,5,491.51,82,Apparel,East
2024-10-23,Yoga Mat,6,208.28,56,Health,South
2024-10-23,Coffee Table,11,1950.45,22,Furniture,Central
2024-10-23,Laptop Pro,5,6242.38,35,Electronics,South
2024-10-23,Ergonomic Chair,3,824.72,27,Furniture,East
2024-10-24,Yoga Mat,2,72.77,38,Health,North
2024-10-24,Office Desk,1,331.21,33,Furniture,East
2024-10-24,Designer Jeans,11,990.48,75,Apparel,North
2024-10-24,Laptop Pro,9,10220.97,36,Electronics,North
2024-10-24,Designer Jeans,11,943.75,70,Apparel,North
2024-10-24,Office Desk,1,340.82,26,Furniture,East
2024-10-24,Yoga Mat,5,179.16,58,Health,East
2024-10-24,Laptop Pro,1,1106.02,30,Electronics,South
2024-10-24,Designer Jeans,9,827.34,71,Apparel,East
2024-10-24,Ergonomic Chair,7,1806.11,16,Furniture,West
2024-10-24,Multivitamins,7,159.34,144,Health,North
2024-10-24,Designer Jeans,1,93.03,88,Apparel,South
2024-10-24,Laptop Pro,5,5778.96,38,Electronics,East
2024-10-24,Protein Powder,10,409.02,123,Health,East
2024-10-24,Multivitamins,6,155.85,162,Health,Central
2024-10-24,Multivitamins,2,52.39,145,Health,Central
2024-10-24,Ergonomic Chair,5,1297.11,18,Furniture,West
2024-10-24,Yoga Mat,11,354.51,41,Health,East
2024-10-24,Office Desk,5,1848.51,35,Furniture,West
2024-10-24,Multivitamins,9,234.02,165,Health,South
2024-10-24,Multivitamins,9,203.07,159,Health,Central
2024-10-25,Ergonomic Chair,11,2805.97,36,Furniture,East
2024-10-25,Office Desk,2,660.04,26,Furniture,Central
2024-10-25,Yoga Mat,9,324.97,44,Health,West
2024-10-25,Winter Jacket,33,5136.95,32,Apparel,South
2024-10-25,Designer Jeans,2,164.52,79,Apparel,Central
2024-10-25,Running Shoes,6,655.8,75,Apparel,East
2024-10-25,SmartPhone X,9,7869.54,55,Electronics,East
2024-10-25,Yoga Mat,11,382.65,36,Health,East
2024-10-25,Office Desk,6,2107.52,8,Furniture,North
2024-10-25,Multivitamins,9,213.47,148,Health,East
2024-10-25,SmartPhone X,11,8898.56,35,Electronics,South
2024-10-25,Running Shoes,7,786.1,63,Apparel,South
2024-10-25,Designer Jeans,6,516.35,71,Apparel,South
2024-10-25,Laptop Pro,1,1244.66,24,Electronics,Central
2024-10-25,Ergonomic Chair,3,772.55,44,Furniture,East
2024-10-25,Yoga Mat,11,396.73,57,Health,North
2024-10-25,Yoga Mat,9,290.91,62,Health,North
2024-10-25,Protein Powder,10,374.06,118,Health,West
2024-10-25,Multivitamins,10,273.35,170,Health,North
2024-10-25,Wireless Earbuds,1,139.26,90,Electronics,West
2024-10-25,SmartPhone X,7,5850.26,62,Electronics,West
2024-10-25,Office Desk,9,3372.95,8,Furniture,West
2024-10-25,Yoga Mat,1,35.86,62,Health,Central
2024-10-25,Winter Jacket,15,2197.45,51,Apparel,South
2024-10-25,SmartPhone X,2,1631.38,57,Electronics,Central
2024-10-26,Ergonomic Chair,6,1513.78,35,Furniture,West
2024-10-26,Ergonomic Chair,2,534.84,24,Furniture,Central
2024-10-26,Yoga Mat,10,365.56,41,Health,West
2024-10-26,Multivitamins,9,212.04,152,Health,Central
2024-10-26,Winter Jacket,6,1002.73,29,Apparel,East
2024-10-26,Protein Powder,10,414.89,109,Health,North
2024-10-26,Multivitamins,7,168.79,159,Health,Central
2024-10-26,Protein Powder,5,204.11,132,Health,North
2024-10-26,Coffee Table,7,1323.3,29,Furniture,North
2024-10-26,Wireless Earbuds,5,689.76,66,Electronics,North
2024-10-27,Coffee Table,6,1004.19,10,Furniture,North
2024-10-27,Wireless Earbuds,1,161.11,69,Electronics,North
2024-10-27,Winter Jacket,27,4110.65,34,Apparel,North
2024-10-27,Office Desk,3,995.18,13,Furniture,North
2024-10-27,SmartPhone X,11,8946.48,57,Electronics,East
2024-10-27,Laptop Pro,1,1219.05,37,Electronics,South
2024-10-27,SmartPhone X,5,3824.51,54,Electronics,West
2024-10-27,Yoga Mat,7,266.02,59,Health,East
2024-10-27,Running Shoes,3,368.65,62,Apparel,North
2024-10-27,Office Desk,10,3424.59,34,Furniture,West
2024-10-27,Running Shoes,6,747.45,70,Apparel,Central
2024-10-27,Yoga Mat,11,399.55,62,Health,West
2024-10-27,Laptop Pro,2,2320.65,22,Electronics,Central
2024-10-27,Protein Powder,2,73.04,106,Health,East
2024-10-27,Yoga Mat,7,242.76,41,Health,West
2024-10-27,Ergonomic Chair,9,2416.37,44,Furniture,Central
2024-10-28,Laptop Pro,2,2554.74,25,Electronics,North
2024-10-28,Laptop Pro,7,7603.14,40,Electronics,Central
2024-10-28,Coffee Table,1,191.41,30,Furniture,North
2024-10-28,Multivitamins,6,138.39,147,Health,South
2024-10-28,Wireless Earbuds,1,164.52,65,Electronics,Central
2024-10-28,Ergonomic Chair,7,1690.61,41,Furniture,South
2024-10-28,Laptop Pro,3,3942.58,24,Electronics,Central
2024-10-28,Laptop Pro,2,2360.06,48,Electronics,South
2024-10-28,Multivitamins,11,300.84,152,Health,South
2024-10-28,Coffee Table,1,182.81,6,Furniture,East
2024-10-28,Designer Jeans,10,906.0,84,Apparel,North
2024-10-28,Ergonomic Chair,9,2319.85,21,Furniture,West
2024-10-28,Laptop Pro,2,2327.58,34,Electronics,North
2024-10-28,Yoga Mat,9,291.72,39,Health,North
2024-10-28,Yoga Mat,3,106.47,55,Health,Central
2024-10-28,Winter Jacket,27,4156.83,54,Apparel,South
2024-10-28,Ergonomic Chair,10,2365.51,25,Furniture,Central
2024-10-28,Wireless Earbuds,7,1088.04,94,Electronics,East
2024-10-28,Multivitamins,3,81.49,152,Health,North
2024-10-28,Designer Jeans,5,433.7,80,Apparel,South
2024-10-28,Protein Powder,11,451.23,115,Health,South
2024-10-29,SmartPhone X,10,7571.73,54,Electronics,West
2024-10-29,Multivitamins,11,256.72,165,Health,North
2024-10-29,Multivitamins,9,229.55,152,Health,West
2024-10-29,Yoga Mat,3,114.4,36,Health,Central
2024-10-29,Laptop Pro,7,8308.69,27,Electronics,North
2024-10-29,Coffee Table,2,386.31,22,Furniture,North
2024-10-29,Running Shoes,9,1137.95,59,Apparel,Central
2024-10-29,Wireless Earbuds,6,818.24,74,Electronics,West
2024-10-29,Office Desk,10,3706.48,21,Furniture,Central
2024-10-29,Protein Powder,5,207.18,112,Health,East
2024-10-29,Ergonomic Chair,6,1417.84,19,Furniture,South
2024-10-29,Yoga Mat,7,240.83,58,Health,South
2024-10-29,Designer Jeans,10,853.45,83,Apparel,Central
2024-10-29,Wireless Earbuds,6,839.55,65,Electronics,East
2024-10-29,Protein Powder,2,80.73,123,Health,West
2024-10-29,Coffee Table,11,2011.68,15,Furniture,South
2024-10-29,Laptop Pro,1,1265.04,48,Electronics,Central
2024-10-29,Laptop Pro,11,13215.12,21,Electronics,Central
2024-10-29,Office Desk,1,331.71,13,Furniture,East
2024-10-29,Yoga Mat,5,172.55,38,Health,Central
2024-10-29,Yoga Mat,3,98.6,45,Health,Central
2024-10-29,Running Shoes,2,237.87,53,Apparel,South
2024-10-30,Office Desk,9,2918.62,36,Furniture,South
2024-10-30,Laptop Pro,5,6011.32,43,Electronics,Central
2024-10-30,Running Shoes,10,1239.08,56,Apparel,West
2024-10-30,Wireless Earbuds,6,921.96,69,Electronics,West
2024-10-30,Ergonomic Chair,5,1256.11,42,Furniture,Central
2024-10-30,Office Desk,1,343.43,10,Furniture,North
2024-10-30,Protein Powder,7,289.11,105,Health,Central
2024-10-30,Yoga Mat,7,255.49,52,Health,West
2024-10-30,SmartPhone X,11,9066.21,53,Electronics,East
2024-10-30,Yoga Mat,7,251.43,57,Health,East
2024-10-30,Protein Powder,7,258.7,125,Health,West
2024-10-30,Ergonomic Chair,10,2373.15,33,Furniture,South
2024-10-30,Wireless Earbuds,5,681.79,87,Electronics,West
2024-10-30,Running Shoes,6,770.77,74,Apparel,North
2024-10-30,Office Desk,3,1135.81,34,Furniture,South
2024-10-30,Coffee Table,1,164.23,24,Furniture,North
2024-10-30,Office Desk,1,317.09,31,Furniture,West
2024-10-30,Multivitamins,10,272.87,167,Health,North
2024-10-30,Protein Powder,3,124.38,120,Health,East
2024-10-30,Coffee Table,1,169.48,19,Furniture,North
2024-10-30,Office Desk,3,988.64,12,Furniture,Central
2024-10-30,SmartPhone X,11,9229.54,55,Electronics,West
2024-10-30,Multivitamins,6,159.75,163,Health,North
2024-10-30,Wireless Earbuds,7,947.48,67,Electronics,Central
2024-10-30,Laptop Pro,5,6134.41,45,Electronics,East
2024-10-31,Coffee Table,1,175.79,21,Furniture,East
2024-10-31,Wireless Earbuds,2,289.12,75,Electronics,Central
2024-10-31,Running Shoes,5,616.18,51,Apparel,West
2024-10-31,Protein Powder,2,76.48,129,Health,North
2024-10-31,Winter Jacket,21,3072.39,43,Apparel,East
2024-10-31,Wireless Earbuds,10,1367.99,79,Electronics,West
2024-10-31,Multivitamins,2,52.68,145,Health,South
2024-10-31,Coffee Table,2,325.35,7,Furniture,North
2024-10-31,Yoga Mat,1,34.71,47,Health,West
2024-10-31,Laptop Pro,5,5468.22,36,Electronics,East
2024-10-31,Office Desk,6,2270.34,35,Furniture,West
2024-10-31,Multivitamins,2,52.64,155,Health,Central
2024-10-31,Multivitamins,7,189.52,151,Health,South
2024-10-31,Office Desk,5,1607.5,28,Furniture,Central
2024-10-31,Wireless Earbuds,3,424.37,69,Electronics,South
2024-10-31,Multivitamins,5,124.57,167,Health,East
2024-10-31,Laptop Pro,6,7663.85,38,Electronics,North
2024-10-31,Coffee Table,2,337.16,9,Furniture,West
2024-10-31,Office Desk,6,1951.37,17,Furniture,East
2024-10-31,Protein Powder,10,402.16,103,Health,West
2024-11-01,Laptop Pro,5,6572.52,34,Electronics,East
2024-11-01,Ergonomic Chair,9,2328.65,29,Furniture,North
2024-11-01,Laptop Pro,10,11092.18,40,Electronics,Central
2024-11-01,Yoga Mat,2,64.83,53,Health,East
2024-11-01,Winter Jacket,9,1553.55,45,Apparel,East
2024-11-01,Multivitamins,11,266.71,155,Health,West
2024-11-01,Wireless Earbuds,1,143.58,84,Electronics,Central
2024-11-01,Ergonomic Chair,6,1362.98,35,Furniture,South
2024-11-01,Running Shoes,6,672.4,73,Apparel,Central
2024-11-01,Office Desk,9,3232.41,13,Furniture,North
2024-11-01,Protein Powder,1,36.51,118,Health,North
2024-11-01,Protein Powder,11,397.97,107,Health,Central
2024-11-01,Ergonomic Chair,6,1399.34,30,Furniture,North
2024-11-01,SmartPhone X,1,858.55,48,Electronics,East
2024-11-01,Designer Jeans,1,96.8,69,Apparel,North
2024-11-01,Yoga Mat,6,198.67,60,Health,Central
2024-11-01,Office Desk,6,2272.33,25,Furniture,East
2024-11-01,Yoga Mat,7,244.59,52,Health,South
2024-11-01,Ergonomic Chair,6,1358.84,38,Furniture,North
2024-11-01,Winter Jacket,3,466.05,52,Apparel,Central
2024-11-01,Coffee Table,9,1470.9,27,Furniture,Central
2024-11-01,Wireless Earbuds,10,1437.37,68,Electronics,South
2024-11-01,Office Desk,1,362.02,36,Furniture,Central
2024-11-01,Wireless Earbuds,9,1448.08,78,Electronics,North
2024-11-01,Ergonomic Chair,10,2300.56,39,Furniture,East
2024-11-01,Yoga Mat,11,391.46,56,Health,East
2024-11-01,Wireless Earbuds,9,1479.77,78,Electronics,Central
2024-11-01,Protein Powder,11,396.82,112,Health,West
2024-11-02,Office Desk,2,731.52,29,Furniture,East
2024-11-02,Protein Powder,9,338.67,103,Health,Central
2024-11-02,Multivitamins,7,184.05,153,Health,South
2024-11-02,Running Shoes,9,1092.9,57,Apparel,Central
2024-11-02,Ergonomic Chair,6,1529.44,43,Furniture,South
2024-11-02,Protein Powder,9,356.6,129,Health,Central
2024-11-02,Ergonomic Chair,10,2527.47,18,Furniture,North
2024-11-02,Multivitamins,11,271.87,141,Health,West
2024-11-02,Protein Powder,10,370.84,129,Health,Central
2024-11-02,Ergonomic Chair,11,2820.71,26,Furniture,Central
2024-11-02,Wireless Earbuds,10,1446.67,80,Electronics,North
2024-11-02,Multivitamins,11,272.87,159,Health,South
2024-11-02,Designer Jeans,1,95.43,89,Apparel,South
2024-11-03,Yoga Mat,9,288.34,62,Health,South
2024-11-03,Winter Jacket,3,478.86,30,Apparel,North
2024-11-03,Yoga Mat,3,103.15,60,Health,South
2024-11-03,Multivitamins,2,48.33,141,Health,West
2024-11-03,Wireless Earbuds,6,901.26,69,Electronics,South
2024-11-03,Wireless Earbuds,1,137.02,64,Electronics,South
2024-11-03,Coffee Table,6,1060.8,19,Furniture,North
2024-11-03,Office Desk,5,1787.19,18,Furniture,East
2024-11-03,Ergonomic Chair,1,272.31,34,Furniture,North
2024-11-03,Protein Powder,6,252.37,124,Health,North
2024-11-03,Office Desk,2,749.45,29,Furniture,East
2024-11-03,Running Shoes,5,545.4,56,Apparel,West
2024-11-03,Designer Jeans,7,656.5,65,Apparel,West
2024-11-03,Office Desk,9,3429.41,27,Furniture,Central
2024-11-03,Wireless Earbuds,9,1299.94,90,Electronics,North
2024-11-03,Winter Jacket,33,5699.15,42,Apparel,West
2024-11-03,Yoga Mat,10,374.39,54,Health,South
2024-11-03,Multivitamins,5,135.6,164,Health,West
2024-11-03,Wireless Earbuds,9,1449.69,71,Electronics,East
2024-11-04,Laptop Pro,1,1226.29,19,Electronics,East
2024-11-04,Winter Jacket,33,5486.68,40,Apparel,South
2024-11-04,Running Shoes,9,1004.77,53,Apparel,North
2024-11-04,SmartPhone X,1,864.17,45,Electronics,Central
2024-11-04,Wireless Earbuds,9,1427.98,67,Electronics,North
2024-11-04,Multivitamins,7,189.02,162,Health,Central
2024-11-04,SmartPhone X,11,9236.22,43,Electronics,East
2024-11-04,Office Desk,6,1941.41,19,Furniture,East
2024-11-04,Coffee Table,7,1295.61,16,Furniture,East
2024-11-04,Designer Jeans,10,924.54,88,Apparel,East
2024-11-04,Winter Jacket,6,983.93,41,Apparel,North
2024-11-04,Office Desk,6,2160.42,18,Furniture,North
2024-11-04,Multivitamins,6,135.21,165,Health,North
2024-11-04,Multivitamins,2,46.2,163,Health,East
2024-11-04,Laptop Pro,11,13629.65,47,Electronics,South
2024-11-04,Laptop Pro,6,7025.49,40,Electronics,Central
2024-11-04,Office Desk,5,1708.47,35,Furniture,East
2024-11-04,Running Shoes,1,115.16,48,Apparel,East
2024-11-04,SmartPhone X,3,2427.46,59,Electronics,East
2024-11-04,Winter Jacket,30,4978.07,55,Apparel,East
2024-11-04,Yoga Mat,6,207.03,38,Health,East
2024-11-04,Multivitamins,10,246.08,148,Health,East
2024-11-05,Protein Powder,7,267.98,128,Health,North
2024-11-05,Winter Jacket,3,525.02,35,Apparel,West
2024-11-05,Multivitamins,3,73.77,152,Health,East
2024-11-05,Running Shoes,7,756.02,45,Apparel,West
2024-11-05,Running Shoes,7,852.3,57,Apparel,East
2024-11-05,Yoga Mat,2,69.48,61,Health,East
2024-11-05,Winter Jacket,6,977.17,29,Apparel,East
2024-11-05,Multivitamins,1,23.43,157,Health,West
2024-11-05,Multivitamins,10,232.43,166,Health,North
2024-11-05,Wireless Earbuds,2,290.9,77,Electronics,Central
2024-11-05,Running Shoes,11,1365.0,65,Apparel,West
2024-11-05,SmartPhone X,5,4123.58,41,Electronics,North
2024-11-05,Designer Jeans,7,681.08,83,Apparel,East
2024-11-05,Winter Jacket,27,4329.94,44,Apparel,East
